/home/andreas/anaconda3/envs/default/bin/python /home/andreas/workspace/semeval/project/results_evaluator.py
start evaluating
|                                    |   pred_acc |   val_acc |   epoch | backend   | classifier   |   dimensionality |   padding |   lstm_size | activation1   | activation2   | optimizer   | loss                           |   batch_size |   dropout |   vsplit | embedding                                    |   embedding2 |   rich |   runtime | argv                                                                                                                                        |
| ('2018-01-22_00-00-52-138625', 2)  |      0.652 |     0.702 |      19 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100        |          nan |      3 |  4309.415 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-19-53-940808', 7)  |      0.652 |     0.682 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | selu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3002.235 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'selu', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-13-34-204360', 9)  |      0.652 |     0.698 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3394.832 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adam', '--out_path', '/scratch_gs/funkea/semeval/out/']                      |
| ('2018-01-22_00-19-53-909546', 8)  |      0.652 |     0.698 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | softsign      | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2476.484 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'softsign', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
| ('2018-01-22_00-00-48-598006', 4)  |      0.652 |     0.694 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300_lc         |          nan |      3 |  4213.510 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-10-52-115608', 2)  |      0.652 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       150 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3445.451 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '150', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-10-14-837251', 10) |      0.652 |     0.694 |      15 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.400 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4356.861 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.4', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-19-53-984765', 6)  |      0.652 |     0.674 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | tanh          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2961.176 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'tanh', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-00-50-762014', 5)  |      0.652 |     0.665 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300_lc         |          nan |      3 |  3374.854 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_00-10-51-250584', 4)  |      0.652 |     0.665 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4185.488 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-10-51-250584', 5)  |      0.652 |     0.678 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     1.000 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2198.169 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '1.0', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-13-34-266477', 2)  |      0.652 |     0.649 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4005.418 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-00-50-999043', 3)  |      0.649 |     0.661 |      11 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100_lc     |          nan |      3 |  2637.121 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-00-51-110683', 2)  |      0.649 |     0.678 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_300        |          nan |      3 |  3288.475 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-00-47-325922', 1)  |      0.649 |     0.657 |      16 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_100            |          nan |      3 |  3790.942 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_100', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-26-31-657953', 6)  |      0.649 |     0.661 |      15 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.300 | embeddings_cache_file_word2vec               |          nan |      3 |  3671.436 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.3', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-00-50-422316', 6)  |      0.649 |     0.632 |      11 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_100_lc         |          nan |      3 |  2652.639 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']       |
| ('2018-01-22_03-58-36-477367', 6)  |      0.649 |     0.678 |      10 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100               |          nan |      3 |  2466.585 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-26-31-430789', 9)  |      0.649 |     0.671 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.250 | embeddings_cache_file_word2vec               |          nan |      3 |  3419.467 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.25', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-09-45-123173', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2438.918 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '64', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
| ('2018-01-22_00-13-34-229642', 2)  |      0.649 |     0.678 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec               |          nan |      3 |  3853.873 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v', '--out_path', '/scratch_gs/funkea/semeval/out/']                       |
| ('2018-01-22_00-19-53-967500', 7)  |      0.649 |     0.686 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2390.627 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'sigmoid', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-00-50-999043', 1)  |      0.649 |     0.640 |       9 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100_lc     |          nan |      3 |  2295.118 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-00-54-094008', 8)  |      0.649 |     0.674 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_300_lc     |          nan |      3 |  4709.496 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_300_lc', '--out_path', '/scratch_gs/funkea/semeval/out/']   |
| ('2018-01-22_00-30-12-717273', 9)  |      0.649 |     0.638 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.650 | embeddings_cache_file_word2vec               |          nan |      3 |  2058.259 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.65', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-13-34-266477', 5)  |      0.649 |     0.682 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adamax      | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3206.677 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adamax', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-19-53-967500', 1)  |      0.649 |     0.678 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | sigmoid       | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2596.541 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'sigmoid', '--out_path', '/scratch_gs/funkea/semeval/out/']                 |
| ('2018-01-22_00-00-50-288008', 2)  |      0.649 |     0.686 |      17 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100        |          nan |      3 |  3905.496 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-12-05-732726', 2)  |      0.649 |     0.591 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |          128 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2070.257 | ['--runs', '10', '--classifier', 'LSTM_05add', '--batch_size', '128', '--out_path', '/scratch_gs/funkea/semeval/out/']                      |
| ('2018-01-22_03-58-36-477367', 2)  |      0.649 |     0.690 |      11 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100               |          nan |      3 |  2583.737 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-13-34-204360', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2431.206 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adam', '--out_path', '/scratch_gs/funkea/semeval/out/']                      |
| ('2018-01-22_05-46-22-081694', 2)  |      0.649 |     0.711 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_300               |          nan |      3 |  3153.654 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_300', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-38-44-608917', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      2 |  2474.007 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '2', '--out_path', '/scratch_gs/funkea/semeval/out/']                              |
| ('2018-01-22_04-56-59-987574', 5)  |      0.649 |     0.694 |      12 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_sg_100               |          nan |      3 |  2898.922 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_00-10-51-894580', 4)  |      0.649 |     0.690 |      13 | theano    | LSTM_05add   |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  7456.860 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-15-12-819647', 10) |      0.649 |     0.649 |      19 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |  5578.331 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
| ('2018-01-22_00-00-50-288008', 10) |      0.649 |     0.678 |      11 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_cb_100        |          nan |      3 |  2737.036 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_cb_hs_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-16-16-032370', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2346.329 | ['--runs', '10', '--classifier', 'LSTM_05add', '--loss', 'binary_crossentropy', '--out_path', '/scratch_gs/funkea/semeval/out/']            |
| ('2018-01-22_00-00-26-793586', 2)  |      0.649 |     0.661 |      16 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq     |          nan |      3 |  4664.290 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-38-44-608631', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2407.087 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '3', '--out_path', '/scratch_gs/funkea/semeval/out/']                              |
| ('2018-01-22_00-00-49-074151', 6)  |      0.649 |     0.698 |      11 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_cb_300            |          nan |      3 |  3413.590 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_hs_i25_300', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-30-13-148303', 2)  |      0.649 |     0.643 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.500 | embeddings_cache_file_word2vec               |          nan |      3 |  2873.127 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.5', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-10-52-115335', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |        75 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1918.579 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '75', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-00-51-652531', 1)  |      0.649 |     0.690 |      17 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_iter25_sg_300            |          nan |      3 |  4834.250 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_i25_300', '--out_path', '/scratch_gs/funkea/semeval/out/']          |
| ('2018-01-22_00-19-53-912490', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2459.809 | ['--runs', '10', '--classifier', 'LSTM_05add', '--activation1', 'relu', '--out_path', '/scratch_gs/funkea/semeval/out/']                    |
| ('2018-01-22_00-26-31-644620', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2451.651 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-10-52-100182', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       175 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3987.610 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '175', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-00-52-138625', 5)  |      0.649 |     0.678 |      15 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_ftx_hs_iter20_sg_100        |          nan |      3 |  3586.472 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_ftx_sg_hs_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']      |
| ('2018-01-22_00-10-52-222057', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2424.751 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '100', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-30-12-678110', 8)  |      0.649 |     0.628 |      15 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.450 | embeddings_cache_file_word2vec               |          nan |      3 |  3316.087 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.45', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-26-31-644620', 3)  |      0.649 |     0.686 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4120.019 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.1', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-10-52-043462', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |        50 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  1428.794 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '50', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-13-34-594175', 5)  |      0.649 |     0.649 |      14 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adagrad     | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4179.854 | ['--runs', '10', '--classifier', 'LSTM_05add', '--optimizer', 'adagrad', '--out_path', '/scratch_gs/funkea/semeval/out/']                   |
| ('2018-01-22_00-10-52-043098', 4)  |      0.649 |     0.686 |      13 | theano    | LSTM_05add   |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4592.648 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '125', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-10-52-043098', 3)  |      0.649 |     0.682 |      16 | theano    | LSTM_05add   |              300 |       125 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  5622.066 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '125', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-21_23-46-38-239171', 6)  |      0.649 |     0.678 |      20 | theano    | LSTM_05add   |              300 |       100 |          16 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2945.839 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '16', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
| ('2018-01-22_00-38-44-621064', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      1 |  2445.522 | ['--runs', '10', '--classifier', 'LSTM_05add', '--rich', '1', '--out_path', '/scratch_gs/funkea/semeval/out/']                              |
| ('2018-01-22_00-10-51-894580', 2)  |      0.649 |     0.690 |       8 | theano    | LSTM_05add   |              300 |       200 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  4461.882 | ['--runs', '10', '--classifier', 'LSTM_05add', '--padding', '200', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_03-58-36-477367', 10) |      0.649 |     0.711 |      12 | theano    | LSTM_05add   |              100 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_iter20_cb_100               |          nan |      3 |  2954.465 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_cb_i20_100', '--out_path', '/scratch_gs/funkea/semeval/out/']             |
| ('2018-01-22_01-56-48-951555', 2)  |      0.649 |     0.682 |      13 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | custom_embedding_hs_sg_300                   |          nan |      3 |  3771.296 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'ce_sg_hs_300', '--out_path', '/scratch_gs/funkea/semeval/out/']              |
| ('2018-01-22_00-30-12-829096', 8)  |      0.649 |     0.602 |      10 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.600 | embeddings_cache_file_word2vec               |          nan |      3 |  1952.038 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.6', '--out_path', '/scratch_gs/funkea/semeval/out/']                          |
| ('2018-01-22_00-10-14-789525', 5)  |      0.649 |     0.665 |       9 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.800 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  2727.896 | ['--runs', '10', '--classifier', 'LSTM_05add', '--dropout', '0.8', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-09-45-121739', 5)  |      0.649 |     0.649 |      10 | theano    | LSTM_05add   |              300 |       100 |          96 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3746.684 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
| ('2018-01-22_00-26-31-769384', 8)  |      0.649 |     0.661 |       7 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.150 | embeddings_cache_file_word2vec               |          nan |      3 |  2271.835 | ['--runs', '10', '--classifier', 'LSTM_05add', '--vsplit', '0.15', '--out_path', '/scratch_gs/funkea/semeval/out/']                         |
| ('2018-01-22_00-15-12-819647', 1)  |      0.649 |     0.690 |      12 | theano    | LSTM_05add   |              300 |       100 |          64 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_dict2vec_prov_freq_lc2 |          nan |      3 |  3313.133 | ['--runs', '10', '--classifier', 'LSTM_05add', '--embedding', 'd2v_pf_lc2', '--out_path', '/scratch_gs/funkea/semeval/out/']                |
| ('2018-01-22_00-09-45-121739', 2)  |      0.649 |     0.669 |       9 | theano    | LSTM_05add   |              300 |       100 |          96 | relu          | sigmoid       | adam        | binary_crossentropy            |           32 |     0.900 |    0.100 | embeddings_cache_file_word2vec               |          nan |      3 |  3355.744 | ['--runs', '10', '--classifier', 'LSTM_05add', '--lstm_size', '96', '--out_path', '/scratch_gs/funkea/semeval/out/']                        |
