sound	12
solve	12
solutions	12
societies	12
smaller	12
skilled	12
sizes	12
silly	12
shown	12
shareholders	12
sequences	12
sensitive	12
saw	12
sacrifice	12
ruling	12
round	12
robots	12
risen	12
reward	12
revealed	12
restitution	12
resolutions	12
reports	12
reparations	12
regarding	12
refusing	12
rebellion	12
reactors	12
pursuing	12
prosperous	12
professionally	12
printers	12
presence	12
photographs	12
pesticides	12
perspective	12
performed	12
paranoid	12
panels	12
pages	12
overreach	12
overdose	12
original	12
option	12
omens	12
older	12
names	12
myself	12
motivation	12
mother	12
morally	12
mistakes	12
mentally	12
mechanically	12
mature	12
mankind	12
maintain	12
lowered	12
locals	12
letting	12
land	12
lacking	12
items	12
islamists	12
intervention	12
intern	12
interference	12
intelligent	12
initial	12
industrial	12
indiscriminate	12
implement	12
imagery	12
house	12
horrible	12
honest	12
homeopathy	12
hit	12
hinder	12
heavier	12
heard	12
guilty	12
ground	12
gases	12
fresh	12
fosters	12
fiction	12
feelings	12
father	12
familiar	12
fake	12
express	12
excuse	12
evolved	12
evaluate	12
ethics	12
era	12
enjoyment	12
engagement	12
ending	12
encouraging	12
elderly	12
effort	12
ebooks	12
earning	12
duel	12
dropout	12
drawbacks	12
domestic	12
dilemmas	12
developed	12
deters	12
determined	12
depressed	12
demonstrated	12
delivery	12
defensive	12
daycare	12
damage	12
critique	12
contains	12
confidence	12
complaints	12
competent	12
compensate	12
communication	12
commercials	12
colonial	12
cinema	12
cheat	12
center	12
buy	12
building	12
bribe	12
bomb	12
backing	12
attractions	12
attained	12
assigned	12
art	12
arrests	12
argument	12
approve	12
apples	12
anywhere	12
allergies	12
admissions	12
according	12
Trouble	12
Tell	12
Sale	12
SAT	12
Rio	12
Reservations	12
Prince	12
Papandreou	12
Palestine	12
Others	12
Olympic	12
Nightmares	12
Nazi	12
Manipulate	12
Love	12
London	12
Living	12
Legitimate	12
Keep	12
Janeiro	12
Israelis	12
Hijabs	12
Happy	12
Hacked	12
Due	12
Drones	12
Dreams	12
Disclosure	12
Destroy	12
DNA	12
Criticism	12
Corporations	12
Christianity	12
Cameras	12
Bring	12
Beachfront	12
Affirmative	12
5	12
3-d	12
zoning	11
welcome	11
weigh	11
values	11
utilize	11
unwilling	11
undermines	11
unable	11
terrible	11
struggle	11
shun	11
selling	11
seldom	11
remember	11
region	11
recognized	11
recession	11
reacting	11
problematic	11
probably	11
preferences	11
position	11
perpetuates	11
pays	11
overcrowding	11
overcrowded	11
opposite	11
opposing	11
neglecting	11
medicine	11
likes	11
let	11
invested	11
insult	11
husband	11
holding	11
fears	11
faced	11
exclusion	11
equality	11
entirely	11
divided	11
dependent	11
decreased	11
deaths	11
dangers	11
contributing	11
complete	11
circumstances	11
canonized	11
blocks	11
bigger	11
beneficial	11
belong	11
barely	11
along	11
adequate	11
across	11
absurd	11
Paul	11
Ehrlich	11
Developers	11
Australia	11
Adults	11
Abolish	11
'll	11
wide	10
weapon	10
weakened	10
violates	10
variety	10
trust	10
tradition	10
track	10
teenagers	10
supreme	10
subjective	10
subject	10
stem	10
solely	10
slavery	10
serving	10
second	10
saves	10
satisfied	10
rude	10
reveal	10
respond	10
resort	10
reflect	10
redundant	10
raising	10
puts	10
preserve	10
posing	10
platforms	10
platform	10
permitted	10
peer	10
overpopulation	10
organization	10
optional	10
moved	10
models	10
liberal	10
lesson	10
lessened	10
jail	10
irrelevant	10
involving	10
insight	10
hijabs	10
garbage	10
fundamentally	10
flexible	10
expect	10
except	10
evens	10
equipped	10
disaster	10
diagnosed	10
desks	10
depression	10
deep	10
declawing	10
declawed	10
dead	10
daughter	10
continuing	10
concept	10
chosen	10
charities	10
billion	10
articles	10
appears	10
anybody	10
advertisers	10
Training	10
Swiss	10
Supporters	10
Student	10
Permitted	10
Opponents	10
Greek	10
Frisbee	10
Erdogan	10
Economists	10
Dutch	10
Association	10
Access	10
younger	9
yorkers	9
worthiness	9
word	9
wonders	9
wishing	9
winning	9
willingness	9
whose	9
welcoming	9
welcomed	9
watchdog	9
visited	9
virtual	9
violate	9
viewed	9
video	9
vicinity	9
verge	9
veggies	9
valued	9
vaccination	9
utilized	9
usally	9
upkeep	9
universally	9
unify	9
unemployment	9
undergraduates	9
unappreciative	9
typographical	9
twice	9
turnaround	9
trumps	9
trials	9
treatments	9
treaties	9
transcription	9
transcribed	9
transcribe	9
trains	9
tradeoff	9
tourism	9
totally	9
tiring	9
tied	9
thrive	9
threshold	9
threaten	9
thorough	9
theory	9
theft	9
theater	9
tested	9
territory	9
temper	9
technically	9
teachings	9
tasty	9
tasting	9
tasks	9
targeting	9
tampered	9
tailored	9
switch	9
surrounding	9
supplement	9
sufficience	9
substantial	9
subsides	9
submitted	9
subjects	9
subconscience	9
stuff	9
studying	9
strike	9
strengthen	9
stories	9
stops	9
stopping	9
stockpile	9
stock	9
stepping	9
stenographer	9
staged	9
stabilizing	9
spots	9
spite	9
spill	9
spices	9
spectators	9
species	9
speaking	9
spares	9
spared	9
spare	9
soy	9
somehow	9
solving	9
sold	9
solar	9
soil	9
socially	9
slope	9
slippery	9
sleep	9
skyrocket	9
skype	9
skyline	9
shoving	9
shore	9
shops	9
shoot	9
shoes	9
shift	9
shares	9
shared	9
seven	9
sets	9
sentimentality	9
sentient	9
selection	9
secret	9
seconds	9
seating	9
scientist	9
scholarship	9
scapegoats	9
satisfying	9
saltier	9
salaries	9
ruined	9
routes	9
root	9
romantic	9
roles	9
rigorously	9
ridiculous	9
reviewed	9
retirees	9
restriction	9
responders	9
respecting	9
resorts	9
resolve	9
residing	9
request	9
reporters	9
replicated	9
replacement	9
rent	9
reminded	9
remains	9
relax	9
relative	9
reinforced	9
reigned	9
reformatting	9
reduce	9
recreational	9
recordings	9
reasonably	9
reasonable	9
reads	9
rank	9
raises	9
rabid	9
quizzes	9
queen	9
qualities	9
qualified	9
push	9
pursuit	9
purchase	9
publishers	9
prozac	9
provable	9
protesting	9
prostitutes	9
prostitute	9
promises	9
proliferation	9
progressed	9
programmed	9
probability	9
pro	9
privatization	9
pricing	9
previously	9
preventing	9
pretend	9
preschools	9
preforming	9
preemptive	9
preaching	9
practiced	9
possibly	9
possibilities	9
portfolio	9
popularity	9
populace	9
pop	9
poisonous	9
poetry	9
pledged	9
plants	9
plant	9
plague	9
pitbull	9
pious	9
picky	9
pick	9
photoshop	9
personnel	9
perks	9
perception	9
perceived	9
pedestrian	9
payment	9
payer	9
patronize	9
patrolled	9
passes	9
partner	9
parrot	9
paranoia	9
paperwork	9
pageants	9
packaging	9
paces	9
overstatement	9
overextend	9
overdue	9
outsource	9
outcome	9
ourselves	9
orifice	9
orchestrated	9
opposed	9
omnivore	9
offensive	9
offenses	9
offended	9
oddly	9
odd	9
obsolete	9
obnoxious	9
nutritious	9
nutrient	9
nt	9
nowhere	9
nominal	9
noble	9
nights	9
niche	9
nicer	9
nevertheless	9
navigate	9
naturally	9
narrative	9
nap	9
myth	9
murder	9
mouth	9
monarchy	9
moment	9
modifications	9
modes	9
moderate	9
moammar	9
mistreated	9
missle	9
mission	9
missed	9
mine	9
millennials	9
mightmares	9
mid	9
mercy	9
meets	9
meetings	9
meditation	9
mediocre	9
meaning	9
meal	9
maximum	9
math	9
masters	9
masses	9
marriage	9
markets	9
marketplace	9
mandated	9
mandate	9
management	9
mamma	9
magazines	9
machine	9
lords	9
locations	9
located	9
limitless	9
limitations	9
likelihood	9
lights	9
lifelong	9
liable	9
lengthened	9
learns	9
leagal	9
latest	9
lands	9
lakes	9
ladder	9
junk	9
juices	9
judgmental	9
judged	9
joy	9
israel	9
iodine	9
involvement	9
invented	9
invades	9
introduction	9
intimidated	9
intention	9
intellect	9
instability	9
inhabitants	9
ingredients	9
ingesting	9
influential	9
infiltrate	9
infectious	9
ine	9
indoctrinate	9
individualized	9
independence	9
indebted	9
incorporate	9
incentivize	9
incentives	9
improved	9
importance	9
implemented	9
impacts	9
immediate	9
ignorant	9
identifying	9
identify	9
identified	9
ideal	9
iPhones	9
hybrids	9
hurricanes	9
hurdle	9
hrs	9
housing	9
houses	9
horribly	9
hookers	9
honors	9
honored	9
homelessness	9
hobo	9
historic	9
hire	9
highlighting	9
height	9
headscarf	9
havoc	9
harvest	9
hardly	9
hands	9
hamburg	9
guard	9
grammatical	9
graded	9
governmental	9
globe	9
gladiators	9
giant	9
genocide	9
generous	9
gasoline	9
gamblers	9
gadhafi	9
frustrations	9
foundation	9
forums	9
forte	9
formative	9
formal	9
forged	9
forego	9
flow	9
flourish	9
flavored	9
fixes	9
finger	9
finding	9
financiall	9
finances	9
film	9
feat	9
fault	9
farmer	9
fans	9
factually	9
factory	9
extinction	9
extinct	9
extension	9
exploitative	9
expertise	9
expansion	9
exclude	9
excited	9
event	9
essentially	9
essay	9
escapism	9
equation	9
equalizing	9
epically	9
envisioned	9
environments	9
entrepreneurs	9
enthusiasm	9
enslave	9
enrollment	9
enriched	9
enlightened	9
encounter	9
employee	9
employed	9
empire	9
embarrassment	9
elite	9
elegance	9
electronically	9
electoral	9
electives	9
educator	9
educating	9
ecosystems	9
economically	9
economical	9
earth	9
dvd	9
dues	9
ducks	9
dropped	9
draw	9
drag	9
doubled	9
dorm	9
dominate	9
dog	9
documents	9
distracted	9
dishes	9
discreetly	9
discover	9
direction	9
dine	9
digestion	9
digest	9
devotion	9
devastation	9
destroying	9
desperation	9
deserving	9
derived	9
deportation	9
dependable	9
departments	9
deny	9
dent	9
demographic	9
deliver	9
defunding	9
defund	9
deed	9
debts	9
deadlier	9
d	9
cutbacks	9
curb	9
cults	9
crush	9
cruise	9
criticizing	9
criticise	9
credentials	9
creativity	9
crazy	9
covered	9
couple	9
counteraction	9
corruption	9
correlation	9
corps	9
continued	9
containing	9
consume	9
connecting	9
congestion	9
conform	9
condos	9
comradery	9
computerized	9
complications	9
complaining	9
competitor	9
commute	9
committing	9
comic	9
collateral	9
coffee	9
coddled	9
coaches	9
clothing	9
clogging	9
climb	9
clerics	9
classwork	9
classic	9
civilizations	9
civility	9
civics	9
chore	9
chooses	9
childhood	9
childcare	9
chat	9
changing	9
challenged	9
celebrity	9
ceding	9
catering	9
catches	9
catch	9
casino	9
caring	9
capitol	9
calls	9
buying	9
bunch	9
buds	9
bubble	9
breast	9
bravery	9
bourgeois	9
bosses	9
boosts	9
bonuses	9
bond	9
bombs	9
bold	9
bodybuilders	9
blame	9
billionaires	9
bill	9
bias	9
benefactors	9
beginning	9
begets	9
beast	9
bashar	9
barriers	9
bargain	9
bank	9
ban	9
bail	9
bag	9
bacteria	9
backup	9
awake	9
authorizing	9
authorities	9
audio	9
attributes	9
atmospheres	9
athlete	9
ate	9
assumption	9
associate	9
assistance	9
assist	9
assessed	9
assad	9
aspects	9
asleep	9
artificial	9
apparent	9
apartheid	9
anytime	9
annoyance	9
anguish	9
amongst	9
amend	9
ambiance	9
ambassadors	9
allergy	9
align	9
al	9
aired	9
aide	9
afloat	9
afforded	9
affects	9
adventures	9
advancement	9
admittedly	9
administered	9
adjust	9
additions	9
adding	9
addictions	9
activists	9
achievements	9
accustomed	9
accusations	9
accounting	9
accountability	9
accordingly	9
accommodations	9
accommodate	9
accepting	9
Zealand	9
Yorkers	9
Years	9
YMCA	9
Wearing	9
Violence	9
Vaccinations	9
Use	9
Understanding	9
USA	9
Therapists	9
Subsidies	9
Style	9
Street	9
Streaming	9
Starbucks	9
Sport	9
Spock	9
Somebody	9
Society	9
Six	9
Selling	9
Security	9
Resuming	9
Regime	9
Recognizing	9
Raising	9
Prozac	9
Private	9
Prevent	9
Partner	9
Overdramatizing	9
Obesity	9
Obama	9
OH	9
Nations	9
Napster	9
Middleton	9
Manhattan	9
Low	9
Libya	9
Last	9
Homeschooling	9
History	9
Highly	9
Help	9
Force	9
FDA	9
Eve	9
Enforcing	9
Economic	9
Eastern	9
Drilling	9
Dr.	9
Different	9
Despite	9
Deadly	9
Dead	9
Darwinism	9
DOES	9
Cursive	9
Chefs	9
Californians	9
Breaks	9
Bar	9
Australians	9
Anyone	9
Ambassador	9
Allocating	9
AIPAC	9
80	9
7	9
3d	9
2008	9
1940s	9
watched	8
virtue	8
unwisely	8
undermine	8
unbiased	8
thus	8
tends	8
supported	8
supervision	8
stopped	8
slow	8
sliding	8
shrunk	8
serves	8
seems	8
saint	8
rival	8
retire	8
respected	8
reservations	8
remove	8
regulators	8
proposal	8
propaganda	8
prohibition	8
produced	8
privatizing	8
president	8
poverty	8
participants	8
opt	8
opioids	8
offering	8
objectives	8
nun	8
nonresidents	8
night	8
mostly	8
mortality	8
members	8
managers	8
longtime	8
logical	8
lie	8
legislatively	8
lawyers	8
lacks	8
knows	8
interfered	8
insults	8
inflexible	8
ignorance	8
healing	8
harmless	8
happens	8
generally	8
gaps	8
fundamental	8
filled	8
fights	8
fares	8
factor	8
expert	8
excessive	8
excels	8
etiquette	8
encourages	8
elevated	8
eager	8
directed	8
decreases	8
bridge	8
authors	8
authority	8
attacked	8
airline	8
ahead	8
again	8
accord	8
accomplished	8
abundance	8
Universities	8
Undocumented	8
Shun	8
Remain	8
Regulated	8
Refugees	8
Reformed	8
Princeton	8
Powerful	8
Pope	8
Overcrowded	8
Neglecting	8
Monopoly	8
Machines	8
Instead	8
Industry	8
Ginsburg	8
Ginsberg	8
Francis	8
Even	8
Donald	8
Congressional	8
Concern	8
Competition	8
Catholic	8
Canonized	8
Belong	8
Android	8
Allowing	8
Airline	8
Again	8
votes	7
verbal	7
upon	7
unlike	7
unless	7
unethical	7
trustworthy	7
throughout	7
thorn	7
solid	7
select	7
representing	7
reduction	7
pulling	7
picked	7
pet	7
oversight	7
overshadow	7
overall	7
near	7
meaningful	7
manufactured	7
lived	7
literally	7
linked	7
invest	7
infrastructure	7
influenced	7
immune	7
illness	7
hospital	7
himself	7
hide	7
heroin	7
gun	7
greatly	7
friendly	7
failures	7
exchanges	7
exchange	7
dream	7
difficulty	7
deprived	7
denouncing	7
decade	7
creditors	7
commenting	7
clearly	7
checked	7
banned	7
background	7
approval	7
active	7
Times	7
Sustainable	7
Moved	7
LGBT	7
Her	7
Anti	7
A.C.A.	7
worthy	6
wing	6
whenever	6
water	6
wasteful	6
wakeful	6
vow	6
viable	6
vehicles	6
vaccinations	6
usury	6
usage	6
untruthful	6
untrustworthy	6
unsupportable	6
unregulated	6
unrealistic	6
unproven	6
unions	6
unintelligent	6
unfamiliar	6
undocumented	6
uncalculated	6
ugly	6
travelling	6
trait	6
touch	6
threatened	6
thoroughly	6
temporary	6
tech	6
susceptible	6
supports	6
suggest	6
successfully	6
substances	6
stupidity	6
struggling	6
struggles	6
strain	6
steroids	6
sterilized	6
specifically	6
spa	6
souls	6
smoking	6
slaughtered	6
slam	6
sitting	6
shot	6
shop	6
shelter	6
shell	6
shed	6
secondary	6
seasonal	6
scope	6
sale	6
sad	6
ride	6
rewards	6
resulting	6
responsibly	6
remained	6
relevance	6
reform	6
recreation	6
reconsidered	6
readership	6
raw	6
radical	6
quo	6
quiet	6
questioning	6
pushing	6
purchasing	6
punish	6
publisher	6
provisions	6
protests	6
promoting	6
promote	6
project	6
prohibitive	6
print	6
principles	6
pride	6
pre	6
poultry	6
potentially	6
posters	6
popcorn	6
politicans	6
poet	6
pocket	6
plural	6
plans	6
planned	6
plain	6
physiological	6
periods	6
penalties	6
penalize	6
pefestrians	6
participating	6
pandering	6
pacing	6
pace	6
overshadows	6
overpopulated	6
outsiders	6
orders	6
omnivorous	6
occasionally	6
notch	6
norms	6
nonmembers	6
nonmember	6
necessitate	6
nationalism	6
mutilation	6
musicians	6
muse	6
movement	6
motivate	6
misled	6
minimized	6
message	6
mediatation	6
mechanization	6
masculine	6
marry	6
marginal	6
manufacturing	6
manly	6
manlier	6
manipulated	6
mandates	6
mainstream	6
mainly	6
magic	6
losses	6
locked	6
literary	6
listed	6
light	6
lifestyle	6
lieu	6
lending	6
legality	6
layout	6
lawyer	6
lane	6
labels	6
invade	6
intersections	6
interscholastic	6
interfere	6
insulting	6
inside	6
innocent	6
injured	6
inevitably	6
industries	6
induced	6
indoor	6
improves	6
impressionable	6
impose	6
imperialist	6
impartial	6
identity	6
heavy	6
hearing	6
harms	6
happenings	6
handwriting	6
hacked	6
gym	6
grittier	6
forum	6
former	6
forgetting	6
fooled	6
fool	6
flavor	6
firing	6
fast	6
farmers	6
farmed	6
fame	6
experienced	6
exiting	6
excel	6
evaluations	6
entrepreneurial	6
ensures	6
enjoyable	6
enhance	6
elegant	6
electrolytes	6
elections	6
economists	6
drunken	6
drinking	6
dominated	6
doesn	6
distance	6
discretion	6
disclose	6
difficulties	6
dictated	6
diagnose	6
develops	6
detract	6
deport	6
demand	6
dehumanizing	6
defending	6
crossing	6
criticized	6
creatively	6
cows	6
coverage	6
courts	6
courageous	6
costing	6
corruptible	6
corrections	6
constructive	6
consenting	6
connect	6
conducted	6
conducive	6
compromises	6
component	6
complain	6
commuting	6
communicate	6
combined	6
cleaner	6
christians	6
choosing	6
chemically	6
catastrophic	6
bullying	6
bully	6
brothels	6
brings	6
bribes	6
bothers	6
boring	6
bookseller	6
black	6
births	6
beside	6
beachfront	6
beach	6
bailed	6
badly	6
awkward	6
awarded	6
availability	6
autonomy	6
author	6
attraction	6
attitude	6
attacts	6
assurance	6
architectural	6
approved	6
amazing	6
alliances	6
ages	6
agent	6
aficionados	6
advising	6
advertised	6
advanced	6
accompany	6
accessible	6
acceptance	6
abusive	6
abilities	6
]	6
[	6
Younger	6
Weston	6
Wait	6
Votes	6
Video	6
Vegetable	6
Vegans	6
Trans	6
Trade	6
Today	6
Tips	6
Tennis	6
Technology	6
Studying	6
Soy	6
Slave	6
Sanctions	6
Russian	6
Restaurants	6
Reparations	6
Publishers	6
Professionals	6
Price	6
Preschools	6
Playing	6
Paying	6
Pageants	6
North	6
Nonmember	6
Natural	6
Movie	6
Men	6
Manly	6
Mandate	6
Lotteries	6
Like	6
Liberal	6
Less	6
Lebanon	6
Large	6
Kingdom	6
Kill	6
Jorday	6
Intramural	6
Insurance	6
Information	6
Income	6
Hybrids	6
Humans	6
Hour	6
Hosting	6
Highness	6
Hamburg	6
Governments	6
Giving	6
Game	6
Foundation	6
Former	6
Faux	6
Enthusiasm	6
Enough	6
Ending	6
Election	6
Egyptians	6
Egypt	6
Educators	6
Edge	6
Each	6
Diners	6
Diet	6
Democratic	6
Democracies	6
Deaf	6
Czarist	6
Corruptible	6
Continuing	6
Connecticut	6
Computer	6
Challenge	6
Casino	6
CDs	6
C.G.I.	6
Bikers	6
Based	6
Banned	6
Avoiding	6
Austerity	6
Assumption	6
Assessed	6
Arms	6
And	6
Al	6
Activists	6
Action	6
Accounts	6
A.D.H.D.	6
5.8	6
3	6
24/7	6
1948	6
...	6
$	6
wrongful	5
wreckage	5
winners	5
willingly	5
wil	5
wifi	5
whatever	5
weeks	5
weather	5
wanting	5
walk	5
vulgar	5
vet	5
untrue	5
unsustainable	5
unneeded	5
unimportant	5
undemocratic	5
trend	5
tradespeople	5
thanks	5
tangential	5
talking	5
swayed	5
sustain	5
suceed	5
successes	5
succeeded	5
staying	5
statements	5
solves	5
smartest	5
slaves	5
silence	5
shorter	5
selfless	5
scammed	5
salted	5
sake	5
riskier	5
rife	5
ridiculously	5
revamped	5
resisting	5
relying	5
relieve	5
relaxed	5
psychology	5
provoke	5
property	5
procreating	5
prenatal	5
post	5
portions	5
popping	5
plethora	5
plentiful	5
playgrounds	5
physical	5
pets	5
permitting	5
peacful	5
passed	5
overrated	5
overeat	5
openly	5
oncologist	5
negligible	5
nationwide	5
nasty	5
monitarily	5
mixed	5
midwife	5
luxury	5
lunatic	5
lowers	5
loves	5
locaitons	5
litter	5
lets	5
legitimize	5
leftist	5
irresponsibility	5
intended	5
instance	5
inspires	5
insatiable	5
inherent	5
inexperience	5
inclusive	5
impressive	5
impervious	5
immutable	5
ideology	5
homeowners	5
historians	5
girls	5
furniture	5
fruitful	5
forecasting	5
fitness	5
female	5
favors	5
eye	5
expressing	5
experiencing	5
expenses	5
expand	5
exercising	5
excuses	5
example	5
equvilant	5
equate	5
enrich	5
enjoys	5
employer	5
embassy	5
ego	5
drives	5
drawn	5
doubtlessly	5
doen't	5
doen	5
disturbing	5
distances	5
disapproval	5
differences	5
dictatorship	5
devolve	5
detrimental	5
detest	5
destablize	5
desire	5
deranged	5
demagoguery	5
degrading	5
declined	5
decent	5
data	5
cured	5
cruel	5
crucial	5
cops	5
convictions	5
converting	5
context	5
contained	5
congressman	5
congested	5
conducts	5
conduct	5
competitiveness	5
compare	5
commercial	5
cleaned	5
cheap	5
charitable	5
cartel	5
blocking	5
bestowed	5
benefitting	5
begins	5
basically	5
backwater	5
baby	5
awareness	5
avaliable	5
attract	5
attentive	5
attempt	5
asked	5
applicable	5
anchor	5
although	5
alleviate	5
aids	5
aggressive	5
admitted	5
adhere	5
absorb	5
absent	5
abolished	5
VolksWagen	5
Take	5
Rick	5
Overrated	5
Open	5
NY	5
Learning	5
Jobs	5
Dreher	5
Born	5
Bible	5
App	5
Allen	5
ADHD	5
13	5
'm	5
worsen	4
wildlife	4
white	4
vulnerable	4
volunteers	4
void	4
vitriol	4
vile	4
vetted	4
varied	4
utmost	4
utilizing	4
utilizes	4
upsets	4
upper	4
unwanted	4
unsalted	4
unpredictable	4
unofficial	4
underpopulated	4
unconventional	4
unavailable	4
tyranny	4
turmoil	4
trades	4
toward	4
toes	4
tipped	4
threats	4
thoughts	4
theories	4
tempting	4
tad	4
systems	4
symbol	4
supposed	4
stress	4
stingy	4
sticking	4
stab	4
soon	4
senior	4
secular	4
scientific	4
ritical	4
rewarded	4
restructuring	4
religions	4
relieves	4
receiving	4
rebel	4
procedure	4
prey	4
prejudices	4
preferred	4
practically	4
pollution	4
performing	4
percentages	4
percent	4
patents	4
passing	4
paretnts	4
overlooked	4
overlook	4
outnumber	4
opens	4
occassions	4
objective	4
nuts	4
noses	4
nor	4
noise	4
newer	4
neither	4
negatives	4
moving	4
monetarily	4
modified	4
mindless	4
mail	4
loving	4
liver	4
livelihood	4
leftover	4
laundering	4
justify	4
judges	4
journalism	4
intolerance	4
integral	4
insufficiently	4
inspire	4
infant	4
indoctrinating	4
horrifying	4
holy	4
hijab	4
hazardous	4
hating	4
hat	4
habit	4
greedy	4
fuels	4
fruitless	4
forecasts	4
forebears	4
forcing	4
fits	4
fingers	4
finally	4
fill	4
females	4
fearing	4
exists	4
exclusive	4
evident	4
ethnic	4
equates	4
epidemic	4
enterprises	4
enhanced	4
ended	4
embrace	4
elevate	4
editorial	4
economies	4
ease	4
earns	4
drowned	4
drains	4
divergent	4
distracts	4
distract	4
disrespected	4
dishonest	4
democracies	4
degrades	4
define	4
defacto	4
decorum	4
debates	4
database	4
cue	4
crowds	4
consensus	4
connection	4
conflicts	4
conflicting	4
conductive	4
complacent	4
communally	4
color	4
coerce	4
clash	4
claims	4
civilized	4
church	4
careers	4
capabilities	4
cancer	4
broader	4
box	4
book	4
blurred	4
bear	4
bankruptcy	4
ballot	4
audience	4
attitudes	4
assume	4
arguing	4
anxiety	4
alwayst	4
advancements	4
adequately	4
address	4
acheive	4
abysmal	4
Tourism	4
Theresa	4
Taking	4
Solar	4
Single	4
Restricted	4
Rating	4
Playgrounds	4
Parks	4
Opioids	4
Munchausen	4
Moderated	4
Kurd	4
Jail	4
Intelligence	4
Education	4
Crowdsource	4
Chinese	4
Artificial	4
Air	4
Africans	4
50	4
100	4
!	4
yes	3
writer	3
worried	3
woes	3
wiser	3
wisely	3
wins	3
wildly	3
wild	3
wheels	3
weeded	3
weaknesses	3
warranted	3
wall	3
waited	3
vulgarity	3
voted	3
volumes	3
voicing	3
vocational	3
vitality	3
visitors	3
visions	3
viruses	3
violated	3
vice	3
viability	3
vets	3
versa	3
venue	3
vary	3
validated	3
uses	3
user	3
uphold	3
upgrade	3
untreated	3
unreliable	3
unqualified	3
unlawfully	3
unionized	3
unfold	3
unfairness	3
undiagnosed	3
undeveloped	3
understandably	3
underlying	3
uncritical	3
uncover	3
unchallenged	3
ultimate	3
tution	3
turnover	3
tuning	3
tuitions	3
trump	3
trolls	3
trollish	3
troll	3
trigger	3
tried	3
trick	3
transition	3
transcript	3
trans	3
traders	3
towns	3
topic	3
toll	3
tolerated	3
todays	3
tight	3
threatening	3
thread	3
thoughtful	3
thoughful	3
thin	3
theses	3
therapy	3
theocratic	3
texting	3
text	3
test	3
tendency	3
tenants	3
techniques	3
taxation	3
tariffs	3
tank	3
talented	3
tactics	3
symptoms	3
sympathy	3
symbols	3
sweeping	3
sustenance	3
suspensions	3
surveys	3
surgical	3
surgeries	3
suppress	3
supportive	3
sum	3
suggests	3
succeeding	3
subdue	3
subconscious	3
stylish	3
stubborness	3
strung	3
stroke	3
stripped	3
stretching	3
streaming	3
stools	3
stifled	3
steadying	3
stats	3
statistics	3
standings	3
spread	3
specialized	3
sounds	3
soccer	3
smokers	3
sloppily	3
skip	3
siphoned	3
sinners	3
silent	3
signs	3
signed	3
shunned	3
shouldering	3
shortcomings	3
shoppers	3
sexism	3
separation	3
separate	3
sends	3
segregating	3
seeing	3
sedan	3
secretive	3
sculptors	3
scratching	3
score	3
sciences	3
schoolyard	3
schooldays	3
scholars	3
scheduled	3
savers	3
satisfy	3
satisfaction	3
sanctuary	3
saltiness	3
safely	3
rulings	3
routinely	3
route	3
rounded	3
roots	3
rocky	3
rising	3
riders	3
revolutions	3
retention	3
rested	3
responded	3
reservation	3
researched	3
requiring	3
repressive	3
representative	3
representation	3
replant	3
repeat	3
repaid	3
renters	3
renewable	3
remarks	3
relegating	3
relating	3
related	3
reinforce	3
reign	3
regimes	3
regard	3
reducing	3
reduces	3
recovery	3
recovering	3
recommendation	3
realistic	3
ready	3
reader	3
re	3
ratified	3
rapid	3
radio	3
racism	3
questioned	3
quarrels	3
qualify	3
punishment	3
punished	3
pump	3
psychotherapists	3
pseudo	3
provider	3
prototypes	3
protective	3
protecting	3
prone	3
proliferate	3
projects	3
profane	3
product	3
procreate	3
privilege	3
priority	3
primarily	3
prevalent	3
presently	3
prescribed	3
prescribe	3
prepare	3
pregnancy	3
precautions	3
pose	3
portrayed	3
portray	3
portion	3
poorer	3
pools	3
polygamy	3
politician	3
plummeting	3
plantation	3
pieces	3
physicians	3
personally	3
personality	3
period	3
percentage	3
payed	3
paycheck	3
passionate	3
passengers	3
partners	3
partnering	3
parking	3
park	3
pandemic	3
ownership	3
owe	3
overtaxed	3
overestimated	3
outnumbered	3
outcomes	3
outbreaks	3
ours	3
originating	3
originates	3
oppressing	3
oppressed	3
opioid	3
operations	3
op	3
olympics	3
offices	3
offenders	3
odds	3
occurred	3
occupation	3
obligated	3
numbers	3
notwithstanding	3
norm	3
noncompliance	3
nightmares	3
nicked	3
negatively	3
needy	3
neck	3
nearby	3
mundane	3
mumps	3
multiple	3
morality	3
morale	3
monopolies	3
monitor	3
monarchs	3
monarchies	3
mom	3
moderating	3
mobility	3
mobile	3
mixing	3
mitigate	3
miss	3
misdiagnose	3
mis	3
miraculous	3
millionaires	3
mild	3
midwives	3
met	3
menu	3
member	3
medicinal	3
medication	3
med	3
measurement	3
mayor	3
material	3
massive	3
masked	3
mart	3
margin	3
malicious	3
loophole	3
long-	3
lively	3
literal	3
listeners	3
liquor	3
limits	3
likley	3
likey	3
lesser	3
lessen	3
leisure	3
leeway	3
leeching	3
leaning	3
leaf	3
laissez	3
king	3
kinds	3
key	3
justified	3
justification	3
justifiable	3
judgments	3
judgements	3
judgement	3
joke	3
jihadists	3
jeopardizing	3
jars	3
jailing	3
jailed	3
islam	3
iran	3
investors	3
intolerable	3
interventions	3
interrupting	3
interpret	3
internal	3
intentions	3
integrity	3
intact	3
insulted	3
instruction	3
instinct	3
inspirational	3
inspect	3
innovative	3
inhibits	3
infringes	3
info	3
inducement	3
